CustomerID,Gender,Age,Annual_Income_k,Spending_Score,Purchase_Frequency_Year,Avg_Order_Value,Recency_Days,Return_Rate_Pct,Discount_Usage_Pct,Online_Order_Ratio,App_Sessions_Month,Years_As_Customer,Total_Annual_Spend,High_Value_Customer,Cluster_ID,Persona_Name,Persona_Tag,Tier,High_Value_Prediction,High_Value_Probability,Marketing_Strategy,Recommended_Channel
CUST_0381,Male,19,126,39,14,245.83,284,9.4,41.0,0.68,9,0.7,3441.62,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.006,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0382,Female,24,36,35,13,142.02,266,17.5,43.6,0.45,11,4.1,1846.26,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0383,Female,35,69,1,7,112.86,328,14.5,46.6,0.49,4,3.4,790.02,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0384,Female,44,43,24,14,78.86,309,23.3,42.3,0.2,5,6.3,1104.04,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0385,Female,51,59,57,21,171.9,223,13.4,46.1,0.44,14,6.2,3609.9,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0386,Female,44,70,70,22,249.14,214,19.9,53.3,0.35,17,6.9,5481.08,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.011,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0387,Male,34,70,41,16,159.59,247,18.2,28.8,0.34,12,4.4,2553.44,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0388,Male,60,73,54,22,202.43,263,17.4,49.3,0.59,10,7.2,4453.46,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0389,Female,61,125,46,16,276.84,231,23.0,42.6,0.51,6,8.7,4429.44,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.01,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0390,Female,68,74,60,26,219.21,171,25.1,35.7,0.46,7,9.2,5699.46,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.027,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0391,Female,41,54,60,18,226.77,178,18.1,62.0,0.58,8,5.9,4081.86,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0392,Male,42,93,57,27,207.53,217,16.0,38.5,0.27,12,6.7,5603.31,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.028,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0393,Male,24,103,31,18,185.34,284,11.0,38.3,0.5,14,2.6,3336.12,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0394,Female,69,35,84,27,162.43,160,19.3,57.9,0.25,17,9.0,4385.61,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.076,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0395,Male,23,79,24,17,154.9,301,25.7,45.2,0.31,10,1.3,2633.3,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0396,Female,70,83,89,32,286.23,167,17.2,60.9,0.22,15,10.0,9159.36,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.998,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0397,Female,41,53,36,17,119.66,265,21.6,53.9,0.38,1,5.2,2034.22,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0398,Male,50,112,85,31,323.47,88,11.2,45.4,0.43,14,6.4,10027.57,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.998,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0399,Female,66,56,30,15,136.44,285,16.9,43.1,0.7,4,8.2,2046.6,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0400,Female,46,64,24,11,116.41,243,20.2,43.4,0.43,12,6.0,1280.51,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0401,Male,60,56,30,13,100.71,296,19.1,52.1,0.38,7,9.8,1309.23,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0402,Female,39,61,86,34,196.6,177,21.8,62.5,0.44,19,4.5,6684.4,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.991,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0403,Female,43,37,92,25,187.28,100,16.9,67.9,0.56,19,6.0,4682.0,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.932,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0404,Female,45,32,7,6,62.3,365,12.4,37.4,0.28,5,6.9,373.8,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0405,Male,67,124,35,20,270.9,301,20.9,32.6,0.6,10,10.1,5418.0,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.009,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0406,Female,38,41,55,18,167.0,261,15.4,50.2,0.46,6,4.5,3006.0,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0407,Male,66,39,92,29,186.78,136,21.2,68.4,0.26,15,9.5,5416.62,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.928,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0408,Male,24,23,14,9,71.03,299,21.5,44.9,0.71,12,4.0,639.27,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0409,Female,34,45,10,5,122.48,363,12.3,48.9,0.37,1,2.9,612.4,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0410,Male,37,33,80,25,214.15,142,23.6,59.7,0.6,19,4.7,5353.75,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.879,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0411,Male,58,126,16,12,212.16,328,14.0,13.5,0.58,2,7.2,2545.92,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.001,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0412,Female,66,95,54,25,248.68,222,17.6,50.5,0.29,9,8.9,6217.0,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.036,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0413,Female,37,44,95,29,243.26,156,17.6,62.4,0.8,17,4.6,7054.54,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.998,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0414,Female,39,150,89,35,333.36,160,22.0,48.0,0.57,21,5.9,11667.6,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.999,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0415,Female,45,94,77,30,252.29,166,22.7,34.5,0.54,14,4.8,7568.7,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.998,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0416,Male,57,52,70,22,234.22,128,11.5,53.4,0.58,15,7.9,5152.84,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.017,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0417,Male,66,20,44,17,97.39,234,28.9,56.0,0.57,8,9.4,1655.63,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0418,Male,24,150,73,28,280.92,200,12.8,36.8,0.6,15,2.9,7865.76,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.997,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0419,Female,18,32,45,20,120.27,258,27.8,44.6,0.72,16,2.7,2405.4,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0420,Female,49,29,56,16,157.23,177,18.5,62.4,0.63,9,6.3,2515.68,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.0,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0421,Female,30,96,84,25,276.13,96,15.9,64.1,0.35,19,5.1,6903.25,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.994,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0422,Female,47,150,82,33,367.31,161,14.5,40.2,0.17,15,6.3,12121.23,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.998,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0423,Male,40,112,57,23,277.97,188,15.2,40.6,0.46,16,5.5,6393.31,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.951,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0424,Female,68,78,21,12,147.73,283,28.0,29.2,0.05,5,10.5,1772.76,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0425,Male,36,79,68,25,216.43,211,17.6,43.2,0.45,15,4.0,5410.75,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.028,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0426,Female,49,89,50,24,217.7,273,16.3,43.1,0.47,8,5.4,5224.8,0,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,Standard,0.002,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0427,Male,47,85,33,16,186.76,258,18.0,36.8,0.39,4,7.0,2988.16,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0428,Female,46,68,91,28,246.1,131,14.4,64.6,0.42,17,6.1,6890.8,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.999,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0429,Male,66,63,7,5,113.51,345,24.8,45.0,0.17,0,10.4,567.55,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0430,Male,62,59,70,22,185.21,181,12.6,75.8,0.46,6,10.0,4074.62,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0431,Male,46,43,15,3,108.99,328,16.6,38.9,0.28,2,5.9,326.97,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0432,Female,47,53,82,24,221.28,178,22.5,58.2,0.12,20,6.1,5310.72,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.788,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0433,Female,33,28,32,16,70.54,263,19.7,42.4,0.48,8,4.0,1128.64,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0434,Male,57,58,75,22,198.42,128,20.8,37.7,0.51,16,7.3,4365.24,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.003,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0435,Male,36,39,20,12,97.42,365,25.3,54.4,0.51,7,5.5,1169.04,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0436,Female,35,37,88,23,183.91,173,23.3,66.7,0.33,22,5.3,4229.93,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.042,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0437,Male,18,65,15,16,139.32,294,18.9,35.1,0.61,13,1.9,2229.12,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0438,Female,31,113,48,28,245.85,246,25.1,38.6,0.59,10,2.6,6883.8,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.919,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0439,Female,68,91,71,28,252.47,214,15.0,42.3,0.32,5,8.9,7069.16,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.916,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0440,Male,64,30,21,15,75.71,334,19.1,46.9,0.29,0,8.3,1135.65,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0441,Male,67,39,42,16,88.69,272,19.1,50.5,0.39,4,10.3,1419.04,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0442,Female,19,92,26,18,142.07,293,17.0,30.9,0.33,17,0.9,2557.26,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.002,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0443,Male,45,39,14,12,98.35,365,14.9,41.7,0.31,4,7.0,1180.2,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0444,Male,66,55,57,21,180.1,226,12.3,47.0,0.13,10,9.7,3782.1,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0445,Female,67,77,37,12,186.13,255,19.6,47.0,0.52,10,10.0,2233.56,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0446,Female,47,39,58,22,155.25,243,16.7,34.1,0.54,12,6.1,3415.5,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0447,Female,55,63,21,10,136.9,314,26.0,41.7,0.41,6,8.1,1369.0,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0448,Female,68,33,82,24,199.05,166,19.1,53.7,0.09,14,9.8,4777.2,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.02,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0449,Male,21,46,69,23,188.32,195,18.0,48.5,0.69,18,3.3,4331.36,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.007,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0450,Male,18,70,3,10,136.8,365,22.5,34.2,0.81,8,1.8,1368.0,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0451,Female,25,29,87,26,184.67,113,21.1,64.2,0.64,17,3.0,4801.42,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.134,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0452,Female,46,74,90,32,246.4,92,17.3,53.2,0.43,17,6.6,7884.8,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.999,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0453,Male,56,60,37,13,156.05,313,15.9,38.9,0.47,11,6.5,2028.65,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0454,Female,20,77,88,29,237.13,148,30.0,59.6,0.63,26,2.1,6876.77,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.996,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0455,Male,49,67,49,22,172.94,263,19.7,41.0,0.56,11,8.1,3804.68,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.0,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0456,Female,27,111,19,20,204.27,264,21.1,26.6,0.68,11,2.0,4085.4,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0457,Male,27,64,89,35,239.38,170,14.3,59.2,0.51,20,2.8,8378.3,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.999,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0458,Female,36,50,85,28,207.22,132,16.5,61.8,0.4,17,4.1,5802.16,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.992,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0459,Male,63,64,12,12,92.83,310,26.8,36.6,0.28,4,9.2,1113.96,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0460,Male,51,77,61,29,226.08,207,23.5,24.9,0.49,15,5.8,6556.32,1,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.98,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0461,Male,50,62,41,15,177.81,231,20.3,40.7,0.36,6,7.2,2667.15,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0462,Female,40,61,33,17,180.52,281,16.9,47.7,0.36,5,4.1,3068.84,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0463,Female,45,44,50,20,156.8,233,18.1,59.1,0.44,9,4.8,3136.0,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0464,Female,49,45,68,27,176.47,223,16.3,56.3,0.59,14,7.3,4764.69,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.026,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0465,Female,67,32,71,19,141.42,229,14.8,56.6,0.34,14,8.8,2686.98,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0466,Male,24,133,86,30,363.66,190,19.8,59.3,0.52,17,4.3,10909.8,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.998,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0467,Male,46,34,33,13,112.6,213,21.5,49.4,0.49,1,4.8,1463.8,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0468,Female,25,44,81,27,198.33,130,22.0,64.7,0.57,17,2.9,5354.91,1,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,High-Value,0.764,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0469,Male,18,44,24,15,103.88,235,17.7,37.7,0.31,10,0.8,1558.2,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0470,Female,20,90,61,25,226.25,173,18.5,36.8,0.69,13,1.9,5656.25,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.264,High-Value Upselling & Premium Basket Conversion,Curated Email Lookbooks / Targeted Category Highlights
CUST_0471,Male,41,53,61,21,191.56,190,17.0,58.9,0.53,11,6.9,4022.76,0,1,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.001,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0472,Female,40,106,98,35,291.39,127,14.1,57.7,0.47,22,6.5,10198.65,1,3,Affluent VIP Spenders,Premium / High-Value,Tier 1 - Highest Value,High-Value,0.999,VIP Loyalty Concierge & Exclusive Retention,Dedicated Concierge / Private Invitation / SMS Preview
CUST_0473,Male,25,45,28,13,148.95,278,25.7,45.8,0.72,11,1.7,1936.35,0,4,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.001,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
CUST_0474,Female,64,68,58,27,223.67,202,18.7,35.0,0.52,11,9.1,6039.09,0,2,Young Enthusiasts & Trendsetters,Potential / High-Engagement,Tier 3 - High Engagement,Standard,0.113,Gamified Mobile Engagement & Flash Social Drops,Mobile App Push / TikTok & Instagram Ads / SMS Alerts
CUST_0475,Female,54,41,43,16,125.94,261,21.2,51.5,0.51,8,7.8,2015.04,0,0,Frugal Budget Conscious,Budget Shoppers,Tier 4 - Cost Sensitive,Standard,0.0,Smart Value & Price-Sensitive Promotional Campaigns,Weekly Promotional Email / Discount Catalog SMS
